link,exact_address,price,size,rooms,floor,monthly_fee,price_per_sqm,location,has_elevator,has_balcony,latitude,longitude
"https://www.hemnet.se/bostad/lagenhet-3rum-liljeholmen-stockholms-kommun-nybohovsbacken-99,-van-8-21398999",Nybohovsbacken 99,4250000,71.0,3.0,1,2980,59859,"Liljeholmen, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-vasastan-stockholms-kommun-roslagsgatan-60-21398983,Roslagsgatan 60,2575000,23.5,1.0,1,1512,109574,"Vasastan, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-liseberg-stockholms-kommun-annebodavagen-64-21398388,Annebodavägen 64,2695000,79.5,3.0,3,6016,33899,"Liseberg, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-ostberga-alvsjo-stockholms-kommun-eldsbergagrand-22,-van-3-21398768",Eldsbergagränd 22,2150000,83.0,3.0,3,5783,25904,"Östberga/Älvsjö, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-3rum-bromma-annedal-stockholms-kommun-annedalsvagen-59,-van-1-21398859",Annedalsvägen 59,3995000,83.0,3.0,1,6471,48133,"Bromma - Annedal, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-hammarby-sjostad-stockholms-kommun-batbyggargatan-62-21398847,Båtbyggargatan 62,7195000,88.0,3.0,1,6187,81761,"Hammarby Sjöstad, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-4rum-midsommarkransen-stockholms-kommun-fastlagsvagen-42-21392816,Fastlagsvägen 42,6795000,104.0,4.0,1,5333,65337,"Midsommarkransen, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-blackeberg-stockholms-kommun-blackebergsplan-10-21398788,Blackebergsplan 10,3995000,83.0,3.0,10,6799,48133,"Blackeberg, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-alvsjo-langbro-park-stockholms-kommun-bergtallsvagen-11,-3-tr-21394691",Bergtallsvägen 11,4995000,87.0,3.0,3,4801,57414,"Älvsjö/långbro Park, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-gamla-ostberga-alvsjo-stockholms-kommun-stamgatan-90,-van-4-21398769",Stamgatan 90,2350000,78.0,3.0,4,5868,30128,"Gamla Östberga/Älvsjö, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-ostberga-stockholms-kommun-tvaakersgrand-1-21387382,Tvååkersgränd 1,3400000,88.0,3.0,2,6512,38636,"Östberga, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-enskede-gamla-enskede-stockholms-kommun-sockenvagen-369a-21398808,Sockenvägen 369A,2995000,55.0,2.0,3,3890,54455,"Enskede - Gamla Enskede, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-1,5rum-grondal-stockholms-kommun-sannadalsvagen-4,-2-tr-21398572",Sannadalsvägen 4,2595000,33.0,1.5,2,3222,78636,"Gröndal, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-3,5rum-bredang-malarhojden-stockholms-kommun-lilla-sallskapets-vag-15a-21393788",Lilla sällskapets väg 15A,2995000,77.5,3.5,1,5068,38645,"Bredäng - Mälarhöjden, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-1rum-bromma-kyrka-stockholms-kommun-spangavagen-138,-van-2-21303046",Spångavägen 138,1695000,19.0,1.0,2,1059,89211,"Bromma Kyrka, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-1rum-vastertorp-hagerstensasen-stockholms-kommun-isgrand-5,-1tr-21281640",Isgränd 5,1595000,21.0,1.0,1,1377,75952,"Västertorp - Hägerstensåsen, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-2rum-hagersten-aspudden-stockholms-kommun-schlytersvagen-69,-1-2tr-21398542",Schlytersvägen 69,2495000,30.0,2.0,0,3228,83167,"Hägersten - Aspudden, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-5rum-annedal-stockholms-kommun-mariehallstorget-6-21385497,Mariehällstorget 6,8500000,147.0,5.0,9,7866,57823,"Annedal, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-5rum-fruangen-stockholms-kommun-ellen-keys-gata-99-21398505,Ellen Keys Gata 99,5995000,102.0,5.0,3,5999,58775,"Fruängen, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-1rum-gardet-ostermalm-stockholms-kommun-smedsbacksgatan-7,-4tr-21398439",Smedsbacksgatan 7,2895000,28.0,1.0,4,1945,103393,"Gärdet/Östermalm, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-traneberg-stockholms-kommun-kinnekullevagen-38-21398454,Kinnekullevägen 38,2295000,35.0,1.0,1,3753,65571,"Traneberg, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-2rum-ostermalm-vasastan-stockholms-kommun-odengatan-16a,-3tr-21398389",Odengatan 16A,6200000,51.0,2.0,3,1495,121569,"Östermalm / Vasastan, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-1rum-satra-skarholmen-stockholms-kommun-kungssatravagen-14-21153776,Kungssätravägen 14,1495000,36.0,1.0,1,2629,41528,"Sätra - Skärholmen, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-4rum-ornsberg-aspudden-stockholms-kommun-hagerstensvagen-231,-4-4-21395704",Hägerstensvägen 231,5995000,82.0,4.0,4,5386,73110,"Örnsberg/aspudden, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-stockholms-kommun-skogangsvagen-33a-21015135,Skogängsvägen 33A,1990000,55.0,2.0,2,3985,36182,"Spånga, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-5rum-bromma-traneberg-stockholms-kommun-hallebergsvagen-18,-3-3tr-21340338",Hallebergsvägen 18,7850000,108.0,5.0,3,7858,72685,"Bromma - Traneberg, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-annedal,-bromma-sundbyberg-stockholms-kommun-pelle-svanslos-gata-3-21395772",Pelle Svanslös gata 3,5295000,95.0,3.0,2,5593,55737,"Annedal, Bromma (Sundbyberg), Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-stockholms-kommun-skogangsvagen-31e-18425595,Skogängsvägen 31E,1590000,28.0,1.0,0,2843,56786,"Spånga, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-stockholms-kommun-skogangsvagen-33g-21015055,Skogängsvägen 33G,1910000,55.0,2.0,0,3985,34727,"Spånga, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-stockholms-kommun-skogangsvagen-31l-19030136,Skogängsvägen 31L,3040000,85.0,3.0,1,5423,35765,"Spånga, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-stockholms-kommun-skogangsvagen-31j-18425615,Skogängsvägen 31J,2040000,49.0,2.0,1,3732,41633,"Spånga, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-4rum-ornsberg-stockholms-kommun-stjernstroms-vag-5-21398048,Stjernströms väg 5,4495000,78.8,4.0,4,6706,57043,"Örnsberg, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-svedmyra-enskede-stockholms-kommun-enskedevagen-170-21397264,Enskedevägen 170,2995000,52.0,2.0,3,3675,57596,"Svedmyra/Enskede, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-sibirien-stockholms-kommun-surbrunnsgatan-43b-21396735,Surbrunnsgatan 43B,3995000,39.0,2.0,1,2277,102436,"Vasastan - Sibirien, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-1rum-birkastan-vasastan-stockholms-kommun-sankt-eriksplan-5,-3-tr-21396728",Sankt Eriksplan 5,3495000,32.0,1.0,3,1385,109219,"Birkastan - Vasastan, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-liljeholmskajen-stockholms-kommun-sjoviksvagen-124-21397765,Sjöviksvägen 124,3995000,59.0,2.0,5,4046,67712,"Liljeholmskajen, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-6rum-farsta-stockholms-kommun-boforsgatan-9-21371468,Boforsgatan 9,3995000,113.0,6.0,7,6557,35354,"Farsta, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-sodermalm-hornstull-stockholms-kommun-slipgatan-5-21323864,Slipgatan 5,3795000,42.0,2.0,1,3677,90357,"Södermalm/Hornstull, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-4rum-sodermalm-stockholms-kommun-reimersholmsgatan-75,-4-tr-21350147",Reimersholmsgatan 75,7950000,96.5,4.0,4,7658,82383,"Södermalm, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-lilla-essingen-stockholms-kommun-essinge-brogata-23-21397395,Essinge Brogata 23,2895000,31.0,2.0,4,2339,93387,"Lilla Essingen, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-stockholms-kommun-ingemarsgatan-3b-21397306,Ingemarsgatan 3B,3995000,32.0,2.0,1,2045,124844,"Vasastan, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-hammarbyhojden,-johanneshov-stockholms-kommun-lidkopingsvagen-17-21034378",Lidköpingsvägen 17,4895000,68.0,3.0,3,4825,71985,"Hammarbyhöjden, Johanneshov, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-4rum-bandhagen-stockholms-kommun-olshammarsgatan-56-21104735,Olshammarsgatan 56,2495000,73.0,4.0,3,5124,34178,"Bandhagen, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-johannelund-vallingby-stockholms-kommun-rabattvagen-36-21290429,Rabattvägen 36,2095000,55.0,2.0,5,4222,38091,"Johannelund / Vällingby, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-vastra-kungsholmen-hornbergs-strand-stockholms-kommun-lars-forssells-gata-31,-van-4-20144318",Lars Forssells gata 31,7495000,90.5,3.0,4,3605,82818,"Västra Kungsholmen - Hornbergs strand, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-vallingby-centrum-stockholms-kommun-jamtlandsgatan-154-21340743,Jämtlandsgatan 154,2695000,78.0,3.0,2,6417,34551,"Vällingby Centrum, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3,5rum-solberga-stockholms-kommun-folkparksvagen-164,-7tr-21363928",Folkparksvägen 164,4195000,84.5,3.5,7,5738,49645,"Solberga, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-hammarby-sjostad-stockholms-kommun-hammarby-kaj-4-21375392,Hammarby kaj 4,5750000,80.5,3.0,2,5267,71429,"Hammarby Sjöstad, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-skarpnack-stockholms-kommun-pilotgatan-6-21396309,Pilotgatan 6,1895000,59.0,2.0,1,4650,32119,"Skarpnäck, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-hammarby-sjostad-stockholms-kommun-korphoppsgatan-22-21396454,Korphoppsgatan 22,6495000,84.0,3.0,4,5167,77321,"Hammarby Sjöstad, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-farsta-strand-stockholms-kommun-eksharadsgatan-81-21396581,Ekshäradsgatan 81,2995000,77.0,3.0,2,4619,38896,"Farsta Strand, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-akalla-stockholms-kommun-nystadsgatan-3,-1-tr-21396752",Nystadsgatan 3,1795000,73.0,3.0,1,6667,24589,"Akalla, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-husby-stockholms-kommun-stavangergatan-8-21396852,Stavangergatan 8,1495000,52.5,2.0,1,3935,28476,"Husby, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-kista-stockholms-kommun-langelandsgatan-3-21394212,Langelandsgatan 3,2185000,81.0,3.0,4,6531,26975,"Kista, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-1,5rum-hagastaden-stockholms-kommun-halsingegatan-61-21397145",Hälsingegatan 61,5250000,35.0,1.5,2,2751,150000,"Hagastaden, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-4rum-vasastan-ostermalm-stockholms-kommun-valhallavagen-56-21397142,Valhallavägen 56,14995000,122.0,4.0,5,6045,122910,"Vasastan/Östermalm, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-5rum-alvik-stockholms-kommun-alviksvagen-11-21397147,Alviksvägen 11,9975000,124.0,5.0,1,7397,80444,"Alvik, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-3rum-akalla-stockholms-kommun-kaskogatan-6,-3tr-20172916",Kaskögatan 6,2050000,75.5,3.0,3,5079,27152,"Akalla, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-ostermalm-nedre-gardet-stockholms-kommun-skeppargatan-92-21395942,Skeppargatan 92,6975000,73.0,3.0,0,4182,95548,"Östermalm - Nedre Gärdet, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-1rum-satra-stockholms-kommun-lovsatragrand-17-21395633,Lövsätragränd 17,1250000,56.0,1.0,1,3292,22321,"Sätra, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-ostermalm-stockholms-kommun-strandvagen-29-21396976,Strandvägen 29,24000000,103.0,3.0,6,3765,233010,"Östermalm, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-birkastan-stockholms-kommun-tomtebogatan-18-21397160,Tomtebogatan 18,7175000,67.0,2.0,2,4007,107090,"Vasastan Birkastan, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-1rum-vasastan-norrmalm-ostermalm-stockholms-kommun-radmansgatan-46,-4tr-21396736",Rådmansgatan 46,1975000,20.0,1.0,4,2365,98750,"Vasastan Norrmalm Östermalm, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-liljeholmskajen-stockholms-kommun-fredsborgsgatan-6-21345376,Fredsborgsgatan 6,5495000,68.0,3.0,1,3314,80809,"Liljeholmskajen, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-alvsjo-stockholms-kommun-gamla-huddingevagen-446-21396889,Gamla Huddingevägen 446,2795000,70.0,3.0,2,3105,39929,"Älvsjö, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-stockholms-kommun-medaljonggatan-2b-21396760,Medaljonggatan 2B,4940000,74.0,3.0,2,5619,66757,"Älvsjö, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-4rum-stockholms-kommun-medaljonggatan-2b-19574996,Medaljonggatan 2B,5790000,93.0,4.0,3,6631,62258,"Älvsjö, Stockholms kommun",True,True,,
https://www.hemnet.se/nybyggnadsprojekt/alvsjostaden-solveig-17489995,Solveig,3090000,,,1,4128,65744,"Älvsjöstaden, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-2rum-vallingby-parkstad-racksta-stockholms-kommun-jamtlandsgatan-99,-van-1-13011-1001-20057237",Jämtlandsgatan 99,2795000,66.0,2.0,1,4597,42348,"Vällingby Parkstad / Råcksta, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-enskede-gubbangen-stockholms-kommun-cirkelvagen-24-a-21205185,Cirkelvägen 24 A,1995000,40.0,2.0,1,4283,49875,"Enskede - Gubbängen, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-telefonplan-stockholms-kommun-diavoxvagen-18a-21290872,Diavoxvägen 18A,3549000,45.0,2.0,8,4031,78867,"Telefonplan, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-stockholms-kommun-diavoxvagen-18b-21311738,Diavoxvägen 18B,1899000,22.0,1.0,2,1971,86318,"Hägersten, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-globen-stockholms-kommun-skulptorvagen-1-21328136,Skulptörvägen 1,3475000,54.0,2.0,3,3653,64352,"Globen, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-kista-stockholms-kommun-helsingorsgatan-51,-van-3-3-21334589",HELSINGÖRSGATAN 51,2000000,81.0,3.0,3,6980,24691,"Kista, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-hammarbyhojden-stockholms-kommun-finn-malmgrens-vag-2a-21336381,Finn Malmgrens väg 2A,2995000,45.0,2.0,2,3620,66556,"Hammarbyhöjden, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-bromma-mariehall-stockholms-kommun-mariehallsvagen-30h-21362946,Mariehällsvägen 30H,3795000,51.0,2.0,10,3821,74412,"Bromma - Mariehäll, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-aspudden-stockholms-kommun-vallfartsvagen-2-21366688,Vallfartsvägen 2,2550000,26.0,1.0,3,2024,98077,"Aspudden, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-4rum-hammarby-sjostad-stockholms-kommun-aktergatan-21-21388863,Aktergatan 21,7975000,100.0,4.0,1,7717,79750,"Hammarby Sjöstad, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-bromma-annedal-mariehall-stockholms-kommun-mariehallsvagen-30f-20816595,Mariehällsvägen 30F,4695000,66.0,3.0,8,4619,71136,"Bromma - Annedal - Mariehäll, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-blackeberg-stockholms-kommun-wergelandsgatan-46g-21394153,Wergelandsgatan 46G,1845000,32.0,1.0,1,2857,57656,"Blackeberg, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-4rum-sodermalm-stockholms-kommun-urvadersgrand-7,-5-tr-21395182",Urvädersgränd 7,30000000,173.0,4.0,5,5911,173410,"Södermalm, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-stockholms-kommun-radmansgatan-52-21396038,Rådmansgatan 52,10495000,72.0,2.0,5,4275,145764,"Vasastan, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-husby-stockholms-kommun-lofotengatan-12-21396002,Lofotengatan 12,1595000,52.5,2.0,1,4539,30381,"Husby, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3,5rum-vasastan-stockholms-kommun-nina-einhorns-gata-1,-8-tr-21396069",Nina Einhorns Gata 1,8850000,81.0,3.5,8,4912,109259,"Vasastan, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-hammarbyhojden-stockholms-kommun-finn-malmgrens-vag-56a-21396205,Finn Malmgrens väg 56A,2175000,33.0,1.0,0,2647,65909,"Hammarbyhöjden, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-3rum-kista-stockholms-kommun-helsingorsgatan-30,-2-tr-21395998",Helsingörsgatan 30,1995000,77.0,3.0,2,6483,25909,"Kista, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-1rum-spanga-rinkeby-stockholms-kommun-almbygatan-10,-5tr-21396059",Almbygatan 10,1150000,32.0,1.0,5,3037,35938,"Spånga - Rinkeby, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-kista-stockholms-kommun-kastrupgatan-16-21396425,Kastrupgatan 16,2395000,83.5,3.0,0,6172,28683,"Kista, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-4rum-hammarby-sjostad-stockholms-kommun-pollargatan-24-21396479,Pollargatan 24,5995000,72.0,4.0,1,5257,83264,"Hammarby Sjöstad, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-stockholm-kista-tensta-stockholms-kommun-almbygatan-10-21392035,Almbygatan 10,1495000,39.0,2.0,15,4509,38333,"Stockholm - Kista/Tensta, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-4rum-djurgarden-stockholms-kommun-kaknasvagen-80-21395829,Kaknäsvägen 80,13000000,96.0,4.0,1,10220,135417,"Djurgården, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-2rum-kungsholmen-fridhemsplan-stockholms-kommun-fridhemsgatan-60,-2tr-21396186",Fridhemsgatan 60,3995000,41.0,2.0,2,2103,97439,"Kungsholmen - Fridhemsplan, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-2,5rum-arsta-stockholms-kommun-skontorpsvagen-115-21396275",Sköntorpsvägen 115,3475000,69.0,2.5,1,7620,50362,"Årsta, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-1,5rum-ostermalm-gardet-stockholms-kommun-smedsbacksgatan-20-21395237",Smedsbacksgatan 20,3495000,39.0,1.5,4,4565,89615,"Östermalm / Gärdet, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-hagastaden-stockholms-kommun-ninni-kronbergs-gata-16,-5-tr-21386401",Ninni Kronbergs Gata 16,3995000,41.5,2.0,5,3696,96265,"Vasastan Hagastaden, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-midsommarkransen-stockholms-kommun-midsommarvagen-9-21396175,Midsommarvägen 9,2695000,42.0,2.0,3,3420,64167,"Midsommarkransen, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-4rum-stockholms-kommun-masugnsvagen-68-18366656,Masugnsvägen 68,7990000,93.0,4.0,8,6368,85914,"Bromma, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3,5rum-ostermalm-stockholms-kommun-floragatan-16-21395636",Floragatan 16,15995000,93.0,3.5,1,4579,171989,"Östermalm, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-hagastaden-stockholms-kommun-hagaesplanaden-103-21395860,Hagaesplanaden 103,3490000,35.0,2.0,3,2490,99714,"Hagastaden, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-akalla-stockholms-kommun-helsingforsgatan-67,-1-tr-20942715",Helsingforsgatan 67,1795000,75.0,3.0,1,6147,23933,"Akalla, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-hasselby-strand-stockholms-kommun-melongatan-22,-0444-1404-21074279",Melongatan 22,1995000,42.0,2.0,4,3580,47500,"Hässelby Strand, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-vasastan-birkastan-stockholms-kommun-vikingagatan-5-21287528,Vikingagatan 5,9700000,65.0,3.0,4,4671,149231,"Vasastan - Birkastan, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-bredang-malarhojden-stockholms-kommun-algrytevagen-31-21291224,Ålgrytevägen 31,2350000,50.0,2.0,5,4130,47000,"Bredäng/Mälarhöjden, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-4rum-hasselby-lovsta-alle-stockholms-kommun-hundlokegrand-18-21334094,Hundlokegränd 18,2995000,89.0,4.0,2,7023,33652,"Hässelby - Lövsta allé, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2,5rum-bandhagen-hogdalen-stockholms-kommun-harpsundsvagen-78-21334174",Harpsundsvägen 78,2495000,59.0,2.5,5,5829,42288,"Bandhagen / Högdalen, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-alvsjo-stockholms-kommun-solberga-angsvag-5-21369521,Solberga Ängsväg 5,3850000,80.5,3.0,2,5111,47826,"Älvsjö, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-kungsholmen-norr-malarstrand-stockholms-kommun-sysslomansgatan-24,-7-tr-21373827",Sysslomansgatan 24,5795000,60.0,3.0,7,3692,96583,"Kungsholmen - Norr Mälarstrand, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-vallingby-centrum-stockholms-kommun-duvedsvagen-13-21374630,Duvedsvägen 13,1495000,35.0,1.0,1,3723,42714,"Vällingby Centrum, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-8rum-hagastaden-stockholms-kommun-hagaesplanaden-61,-11tr-21394583",Hagaesplanaden 61,26500000,206.5,8.0,11,14852,128329,"Hagastaden, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-1,5rum-kungsholmen-stora-essingen-stockholms-kommun-essingetorget-46-21395070",Essingetorget 46,2495000,37.0,1.5,1,2775,67432,"Kungsholmen Stora Essingen, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-hammarbyhojden-stockholms-kommun-kalmgatan-18-21395027,Kalmgatan 18,2495000,39.0,2.0,2,4686,63974,"Hammarbyhöjden, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-2,5rum-ostermalm-stockholms-kommun-karlaplan-9b,-4tr-21394331",Karlaplan 9B,15000000,86.0,2.5,4,2989,174419,"Östermalm, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-mariehall-bromma-annedal-stockholms-kommun-masugnsvagen-50-19981417,Masugnsvägen 50,5495000,85.0,3.0,1,5880,64647,"Mariehäll - Bromma- Annedal, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-4rum-ostermalm-stockholms-kommun-baltgatan-8,-1-tr-21395184",Bältgatan 8,21000000,126.0,4.0,1,4718,166667,"Östermalm, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-1,5rum-blackeberg-stockholms-kommun-sigrid-undsets-gata-30b-21395688",Sigrid Undsets Gata 30B,1995000,33.2,1.5,0,2195,60090,"Blackeberg, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-4rum-bandhagen-ormkarr-stockholms-kommun-olshammarsgatan-60-21395620,Olshammarsgatan 60,2595000,87.5,4.0,8,6625,29657,"Bandhagen - Ormkärr, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-bromma-traneberg-stockholms-kommun-hunnebergsvagen-5-21344512,Hunnebergsvägen 5,2895000,36.0,2.0,3,2583,80417,"Bromma - Traneberg, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-ostermalm-stockholms-kommun-kommendorsgatan-8p-21395425,Kommendörsgatan 8P,11000000,86.0,3.0,4,4676,127907,"Östermalm, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-1rum-hasselby-villastad-stockholms-kommun-drivbanksvagen-13a-20094516,Drivbänksvägen 13A,1495000,30.0,1.0,0,2473,49833,"Hässelby Villastad, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-stockholms-kommun-oskarslundsbacken-18-19198895,Oskarslundsbacken 18,5040000,74.0,3.0,0,5565,68108,"Stockholm, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-stockholms-kommun-oskarslundsbacken-8-18656575,Oskarslundsbacken 8,4040000,51.0,2.0,2,4275,79216,"Stockholm, Stockholms kommun",True,True,,
