exact_address,price,size,rooms,floor,monthly_fee,price_per_sqm,has_elevator,has_balcony,latitude,longitude,date,year,month,season,months_since_sale,location_avg_price_per_sqm,rooms_per_sqm,is_central,main_neighborhood,sub_neighborhood,seasonal_price_trend,price_change_pct,monthly_price_change
"Torsplan 8, vån 14.",6750000.0,60.0,2.0,14.0,6134.0,112500.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,117447.03452345825,0.03333333333333333,0,vasastan,central,5425907.446153847,,-0.36492890995260663
Karlbergsvägen 78,12000000.0,99.0,4.0,1.0,5930.0,121212.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,117447.03452345825,0.04040404040404041,0,vasastan,central,5425907.446153847,,-0.36492890995260663
"Falugatan 22,  1,5tr",6995000.0,73.0,2.0,1.0,3882.0,95822.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,101978.02197802198,0.0273972602739726,0,vasastan,röda bergen,5425907.446153847,,-0.36492890995260663
"Timmermansgatan 33, 5tr",13900000.0,162.0,5.0,5.0,14746.0,85802.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.030864197530864196,0,mariatorget,södermalm,5425907.446153847,,-0.36492890995260663
"Brahegatan 50, 2TR",6595000.0,50.5,2.0,2.0,3153.0,130594.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,139209.15807716866,0.039603960396039604,0,östermalm,central,5425907.446153847,,-0.36492890995260663
Robert Almströmsgatan 4,6495000.0,60.0,3.0,0.0,4379.0,108250.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,123653.15315315315,0.05,0,vasastan,birkastan,5425907.446153847,,-0.36492890995260663
"Sven Rinmans Gata 4, 4 tr",11750000.0,108.0,4.0,4.0,6617.0,108796.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,106695.5643549364,0.037037037037037035,0,kungsholmen,central,5425907.446153847,,-0.36492890995260663
"Sankt Göransgatan 153, vån 9",1995000.0,22.5,1.0,9.0,1464.0,88667.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,87179.48717948717,0.044444444444444446,0,kungsholmen,stadshagen,5425907.446153847,,-0.36492890995260663
Heleneborgsgatan 11C,4450000.0,48.0,2.0,1.0,2702.0,92708.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,100883.04295325169,0.041666666666666664,0,södermalm,central,5425907.446153847,,-0.36492890995260663
"Frejgatan 22, 2tr",7995000.0,75.0,3.0,2.0,3544.0,106600.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,117447.03452345825,0.04,0,vasastan,central,5425907.446153847,,-0.36492890995260663
Responsgatan 12,2795000.0,46.0,2.0,5.0,3135.0,60761.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,74953.05164319249,0.043478260869565216,0,telefonplan,central,5425907.446153847,,-0.36492890995260663
Nybrogatan 66,3895000.0,31.0,1.0,3.0,1465.0,125645.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,139209.15807716866,0.03225806451612903,0,östermalm,central,5425907.446153847,,-0.36492890995260663
Norra Stationsgatan 64B,7295000.0,72.5,4.0,4.0,4650.0,100621.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,108961.01136725805,0.05517241379310345,0,stockholm,central,5425907.446153847,,-0.36492890995260663
Sankt Eriksgatan 71A,2995000.0,25.0,1.0,1.0,1285.0,119800.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.04,0,vasastan,s:t eriksplan,5425907.446153847,,-0.36492890995260663
"Tomtebogatan 30, 2tr",9995000.0,76.0,2.5,2.0,3635.0,131513.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,123653.15315315315,0.03289473684210526,0,vasastan,birkastan,5425907.446153847,,-0.36492890995260663
Funäsgatan 6,3475000.0,70.0,3.0,6.0,4543.0,49643.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,31911.14245416079,0.04285714285714286,0,vällingby,råcksta,5425907.446153847,,-0.36492890995260663
Sankt Eriksgatan 71A,5695000.0,52.0,2.0,0.0,2674.0,109519.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,123653.15315315315,0.038461538461538464,0,vasastan,birkastan,5425907.446153847,,-0.36492890995260663
"Polhemsgatan 5, 4tr",7000000.0,64.0,3.0,4.0,3039.0,109375.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,106695.5643549364,0.046875,0,kungsholmen,central,5425907.446153847,,-0.36492890995260663
"Fredrikslundsvägen 19, vån 3 av 3",2495000.0,40.0,2.0,3.0,2526.0,62375.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.05,0,bromma abrahamsberg,olovslund,5425907.446153847,,-0.36492890995260663
Styrmansgatan 16B,4295000.0,32.0,1.0,4.0,2380.0,134219.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,139209.15807716866,0.03125,0,östermalm,central,5425907.446153847,,-0.36492890995260663
"Oskarslundsbacken 7, 5 tr!",5995000.0,85.0,3.0,5.0,4976.0,70529.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,77381.6495851635,0.03529411764705882,0,liljeholmskajen,central,5425907.446153847,,-0.36492890995260663
Tulegatan 5B,6995000.0,62.0,2.0,1.0,5571.0,112823.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,88571.42857142857,0.03225806451612903,0,vasastan,norrmalm,5425907.446153847,,-0.36492890995260663
Torsten Alms gata 7,4095000.0,60.0,2.0,3.0,3109.0,68250.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,84728.12365293429,0.03333333333333333,0,aspudden,central,5425907.446153847,,-0.36492890995260663
"Årstaskogs väg 7A, vån 7!",5295000.0,76.0,3.0,7.0,4738.0,69671.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,68807.33944954128,0.039473684210526314,0,liljeholmskajen,årstaberg,5425907.446153847,,-0.36492890995260663
"Midsommarvägen 25, 3 tr",2995000.0,43.0,2.0,3.0,3541.0,69651.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,78291.57294554585,0.046511627906976744,0,midsommarkransen,central,5425907.446153847,,-0.36492890995260663
"Blekingegatan 36, 3 tr.",3575000.0,45.0,1.5,3.0,2399.0,79444.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,96094.2760942761,0.03333333333333333,0,södermalm,katarina,5425907.446153847,,-0.36492890995260663
Heleneborgsgatan 26,3850000.0,45.0,1.5,1.0,1342.0,85556.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,100883.04295325169,0.03333333333333333,0,södermalm,central,5425907.446153847,,-0.36492890995260663
"Swedenborgsgatan 24, 6 + 7 tr",9495000.0,105.0,3.0,6.0,4982.0,90429.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,100883.04295325169,0.02857142857142857,0,södermalm,central,5425907.446153847,,-0.36492890995260663
"Hornsgatan 85, 6 tr",9950000.0,99.0,3.5,6.0,4510.0,100505.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.03535353535353535,0,södermalm,zinkensdam,5425907.446153847,,-0.36492890995260663
Fleminggatan 70,6795000.0,72.0,2.5,1.0,3534.0,94375.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,106695.5643549364,0.034722222222222224,0,kungsholmen,central,5425907.446153847,,-0.36492890995260663
"Pepparvägen 60, Vån 2",2495000.0,50.0,2.0,2.0,3795.0,49900.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,54166.666666666664,0.04,0,hökarängen,central,5425907.446153847,,-0.36492890995260663
"Norra Stationsgatan 115, 3tr",6250000.0,61.0,3.0,3.0,3564.0,102459.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,123653.15315315315,0.04918032786885246,0,vasastan,birkastan,5425907.446153847,,-0.36492890995260663
"Tjustgatan 2, 6 tr",3495000.0,41.0,2.0,6.0,3908.0,85244.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,100883.04295325169,0.04878048780487805,0,södermalm,central,5425907.446153847,,-0.36492890995260663
Galonvägen 19,2695000.0,51.0,2.0,1.0,3367.0,52843.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,55508.10014727541,0.0392156862745098,0,bromma,riksby,5425907.446153847,,-0.36492890995260663
Ekholmsvägen 220,2395000.0,81.0,3.0,5.0,3804.0,29568.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,28194.541637508748,0.037037037037037035,0,skärholmen,central,5425907.446153847,,-0.36492890995260663
Tellusborgsvägen 40,7495000.0,103.0,4.0,1.0,6213.0,72767.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,78291.57294554585,0.038834951456310676,0,midsommarkransen,central,5425907.446153847,,-0.36492890995260663
Styresman Sanders väg 4,4495000.0,99.0,4.0,3.0,7320.0,45404.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,49523.80952380953,0.04040404040404041,0,bromma,beckomberga,5425907.446153847,,-0.36492890995260663
Södermannagatan 64A,5775000.0,70.0,3.0,1.0,4537.0,82500.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,114346.28975265018,0.04285714285714286,0,södermalm katarina,central,5425907.446153847,,-0.36492890995260663
Skanörvägen 5,2995000.0,54.0,2.0,1.0,3731.0,55463.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,63517.893315327485,0.037037037037037035,0,björkhagen,central,5425907.446153847,,-0.36492890995260663
"Tulegatan 5A, 4 tr",7950000.0,77.0,2.0,4.0,6606.0,103247.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.025974025974025976,0,vasastan norrmalm östermalm,central,5425907.446153847,,-0.36492890995260663
Essinge Brogata 22,2395000.0,24.0,1.0,2.0,1777.0,99792.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.041666666666666664,0,kungsholmen,lilla essingen,5425907.446153847,,-0.36492890995260663
LM Ericssons väg 18,6995000.0,93.0,4.0,3.0,4687.0,75215.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,74953.05164319249,0.043010752688172046,0,telefonplan,central,5425907.446153847,,-0.36492890995260663
"Vulcanusgatan 8, 3tr",12495000.0,99.0,3.5,3.0,3256.0,126212.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,125000.0,0.03535353535353535,0,vasastan,atlas,5425907.446153847,,-0.36492890995260663
"Tomtebogatan 34C, 5 tr.",2975000.0,27.5,1.0,5.0,1726.0,108182.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,117307.69230769231,0.03636363636363636,0,birkastan vasastan,central,5425907.446153847,,-0.36492890995260663
"Responsgatan 12, 4 tr",2695000.0,46.0,2.0,4.0,3604.0,58587.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,74953.05164319249,0.043478260869565216,0,telefonplan,central,5425907.446153847,,-0.36492890995260663
"Stickelbärsvägen 9, 3tr",4195000.0,48.0,3.0,3.0,2772.0,87396.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.0625,0,östermalm,ruddammen,5425907.446153847,,-0.36492890995260663
Edsbergsgränd 10,3995000.0,55.0,3.0,1.0,3431.0,72636.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,73538.01169590643,0.05454545454545454,0,hägersten,mälarhöjden,5425907.446153847,,-0.36492890995260663
"Sannadalsvägen 3, vån 4/4",3995000.0,62.0,3.0,4.0,4250.0,64435.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,78715.10673234811,0.04838709677419355,0,gröndal,central,5425907.446153847,,-0.36492890995260663
"Karlavägen 90A, 2 tr",11350000.0,85.0,3.0,2.0,5133.0,133529.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.03529411764705882,0,östermalm karlaplan,central,5425907.446153847,,-0.36492890995260663
"Johanneshovsvägen 149, 3tr",6500000.0,96.0,4.0,3.0,5710.0,67708.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,61380.60846614972,0.041666666666666664,0,årsta,central,5425907.446153847,,-0.36492890995260663
Vindragarvägen 10,2150000.0,20.0,1.0,1.0,1334.0,107500.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,96722.84644194756,0.05,0,södermalm,reimersholme,5425907.446153847,,-0.36492890995260663
Torbjörn Klockares gata 13,2895000.0,23.0,1.0,3.0,1813.0,125870.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,101978.02197802198,0.043478260869565216,0,vasastan,röda bergen,5425907.446153847,,-0.36492890995260663
Västgötagatan 22,2975000.0,36.0,1.0,0.0,2600.0,82639.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,102126.48221343874,0.027777777777777776,0,katarina,central,5425907.446153847,,-0.36492890995260663
Gröndalsvägen 37,4495000.0,56.0,2.0,2.0,3880.0,80268.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,78715.10673234811,0.03571428571428571,0,gröndal,central,5425907.446153847,,-0.36492890995260663
Kungsholms Kyrkoplan 6,6995000.0,80.0,3.0,2.0,4087.0,87438.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,106695.5643549364,0.0375,0,kungsholmen,central,5425907.446153847,,-0.36492890995260663
"Magnus Ladulåsgatan 46, 11827 Stockholm",4250000.0,55.0,2.0,2.0,2803.0,77273.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,100883.04295325169,0.03636363636363636,0,södermalm,central,5425907.446153847,,-0.36492890995260663
Astrakangatan 97,1195000.0,40.0,1.0,1.0,3250.0,29875.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,27739.42093541203,0.025,0,hässelby gård,central,5425907.446153847,,-0.36492890995260663
Fleminggatan 60C,4795000.0,45.0,2.0,1.0,3658.0,106556.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,106695.5643549364,0.044444444444444446,0,kungsholmen,central,5425907.446153847,,-0.36492890995260663
Tranebergsvägen 8,5995000.0,80.0,3.5,1.0,6106.0,74938.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,69444.8634786544,0.04375,0,bromma,traneberg,5425907.446153847,,-0.36492890995260663
Bäckaskiftsvägen 11,3750000.0,74.0,3.0,3.0,4170.0,50676.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,69525.65343659245,0.04054054054054054,0,enskede,stureby,5425907.446153847,,-0.36492890995260663
Östgötagatan 75,3695000.0,39.0,1.0,4.0,1466.0,94744.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,96385.5421686747,0.02564102564102564,0,södermalm,katarina,5425907.446153847,,-0.36492890995260663
Stora Gungans väg 8,1995000.0,26.4,1.0,1.0,3306.0,75568.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,56898.9280245023,0.03787878787878788,0,enskede,central,5425907.446153847,,-0.36492890995260663
Kungsholms Strand 135B,5495000.0,53.0,2.0,2.0,2268.0,103679.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,105813.95348837209,0.03773584905660377,0,kungsholmen kungsholms strand,central,5425907.446153847,,-0.36492890995260663
Ekehjelmstorget 4/Swedenborgsgatan 17,6475000.0,80.0,3.0,5.0,2856.0,80938.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,100883.04295325169,0.0375,0,södermalm,central,5425907.446153847,,-0.36492890995260663
Älvsborgsgatan 1,3475000.0,39.0,1.5,2.0,2994.0,89103.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,100883.04295325169,0.038461538461538464,0,södermalm,central,5425907.446153847,,-0.36492890995260663
"Sockenvägen 613, vån 2",4995000.0,97.0,4.0,2.0,7606.0,51495.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,58966.89497716895,0.041237113402061855,0,bagarmossen,central,5425907.446153847,,-0.36492890995260663
"Tranebergsvägen 31, vån 2",5995000.0,91.0,4.0,2.0,5898.0,65879.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,60685.61872909699,0.04395604395604396,0,traneberg,central,5425907.446153847,,-0.36492890995260663
"Byggmästarvägen 9, vån 3 av 3",2595000.0,40.0,2.0,3.0,3199.0,64875.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.05,0,bromma abrahamsberg,central,5425907.446153847,,-0.36492890995260663
"Brantingsgatan 18, 2tr",4350000.0,44.0,2.0,2.0,3391.0,98864.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,110136.75845499909,0.045454545454545456,0,gärdet,central,5425907.446153847,,-0.36492890995260663
Ferievägen 70,7000000.0,100.0,4.0,1.0,6130.0,70000.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,66000.0,0.04,0,bromma nockebyhov,central,5425907.446153847,,-0.36492890995260663
Arbetargatan 28E,6295000.0,80.0,3.0,1.0,5121.0,78688.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,92395.6043956044,0.0375,0,kungsholmen fridhemsplan,central,5425907.446153847,,-0.36492890995260663
Katrinebergsbacken 26,3695000.0,65.0,2.0,4.0,4576.0,56846.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,73600.6753904601,0.03076923076923077,0,liljeholmen,central,5425907.446153847,,-0.36492890995260663
"Borensvägen 43, vån. 3/3",3250000.0,58.0,3.0,3.0,4664.0,56034.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,61380.60846614972,0.05172413793103448,0,årsta,central,5425907.446153847,,-0.36492890995260663
Renstiernas gata 41A,4895000.0,53.0,2.0,1.0,4360.0,92358.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,111810.08902077151,0.03773584905660377,0,södermalm,sofia,5425907.446153847,,-0.36492890995260663
"Kvarnbacksvägen 84, 1tr",3400000.0,71.0,3.0,1.0,4975.0,47887.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,56337.09981167608,0.04225352112676056,0,riksby,central,5425907.446153847,,-0.36492890995260663
Harplingegränd 90,2595000.0,71.0,2.0,1.0,4146.0,36549.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,34978.070175438595,0.028169014084507043,0,östberga,central,5425907.446153847,,-0.36492890995260663
Alviksvägen 82,1995000.0,18.0,1.0,1.0,670.0,110833.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,100031.25,0.05555555555555555,0,äppelviken,central,5425907.446153847,,-0.36492890995260663
"Vejlegatan 9, Vån. 5 av 7",2345000.0,77.0,3.0,5.0,6849.0,30455.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,31429.782424413675,0.03896103896103896,0,kista,central,5425907.446153847,,-0.36492890995260663
Kinnaredsgränd 35,1950000.0,56.0,2.0,1.0,4018.0,34821.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,35833.333333333336,0.03571428571428571,0,östberga,älvsjö,5425907.446153847,,-0.36492890995260663
"Toffelbacken 29, vån 2 av 3",3795000.0,104.0,4.0,2.0,7424.0,36490.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,47552.44755244755,0.038461538461538464,0,solberga,älvsjö,5425907.446153847,,-0.36492890995260663
Drivbänksvägen 11A,2195000.0,52.0,2.0,8.0,3613.0,42212.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,51833.976833976834,0.038461538461538464,0,hässelby villastad,central,5425907.446153847,,-0.36492890995260663
Tidaholmsvägen 34,3400000.0,56.0,2.0,2.0,5206.0,60714.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,66972.82608695653,0.03571428571428571,0,hammarbyhöjden,central,5425907.446153847,,-0.36492890995260663
"Hammarögatan 16, vån 5 av 5",2495000.0,53.0,2.0,5.0,4440.0,47075.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,46701.76192522561,0.03773584905660377,0,farsta,central,5425907.446153847,,-0.36492890995260663
Kaskögatan 32,1595000.0,64.6,2.0,1.0,4324.0,24690.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,27736.7360644728,0.030959752321981428,0,akalla,central,5425907.446153847,,-0.36492890995260663
Katarina Bangata 47,8950000.0,82.0,2.0,6.0,5914.0,109146.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.024390243902439025,0,sofo,central,5425907.446153847,,-0.36492890995260663
Persikogatan 81,1995000.0,52.0,2.0,4.0,4659.0,38365.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.038461538461538464,0,hässelby stand,central,5425907.446153847,,-0.36492890995260663
Frejgatan 20,4495000.0,46.0,2.0,1.0,2350.0,97717.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,117447.03452345825,0.043478260869565216,0,vasastan,central,5425907.446153847,,-0.36492890995260663
Tenngjutargränd 1B,7895000.0,117.3,5.0,1.0,7934.0,67306.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,76351.83151366367,0.042625745950554135,0,mälarhöjden,central,5425907.446153847,,-0.36492890995260663
Igeldammsgatan 15 Vån 7 av 7,14500000.0,113.0,4.0,7.0,3293.0,128319.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,106695.5643549364,0.035398230088495575,0,kungsholmen,central,5425907.446153847,,-0.36492890995260663
"Göksholmsbacken 18, 3tr",1695000.0,59.8,2.0,3.0,4289.0,28344.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,30662.983425414364,0.033444816053511704,0,hagsätra,central,5425907.446153847,,-0.36492890995260663
Kungssätravägen 8,2095000.0,54.0,2.0,1.0,3696.0,38796.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.037037037037037035,0,sätra,skärholmen,5425907.446153847,,-0.36492890995260663
"Skagafjordsgatan 13, Vån 6/7",2495000.0,67.0,3.0,6.0,3615.0,37239.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,43096.446700507615,0.04477611940298507,0,kista gård,central,5425907.446153847,,-0.36492890995260663
Surbrunnsgatan 5,4495000.0,40.0,1.0,3.0,1476.0,112375.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,109250.0,0.025,0,östermalm,vasastan,5425907.446153847,,-0.36492890995260663
Liljeholmsvägen 10,6150000.0,77.0,3.0,1.0,4820.0,79870.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,73600.6753904601,0.03896103896103896,0,liljeholmen,central,5425907.446153847,,-0.36492890995260663
Midsommarvägen 19,2995000.0,44.0,2.0,3.0,3610.0,68068.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,78291.57294554585,0.045454545454545456,0,midsommarkransen,central,5425907.446153847,,-0.36492890995260663
Isgränd 11,2995000.0,56.0,2.0,3.0,3671.0,53482.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,55354.82193917338,0.03571428571428571,0,västertorp,central,5425907.446153847,,-0.36492890995260663
Svarvargatan 7,15495000.0,165.0,5.0,4.0,8058.0,93909.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,108156.95600475624,0.030303030303030304,0,kungsholmen,fridhemsplan,5425907.446153847,,-0.36492890995260663
Holländargatan 40,11995000.0,106.4,3.0,1.0,5934.0,112735.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,102293.57798165138,0.02819548872180451,0,vasastaden,central,5425907.446153847,,-0.36492890995260663
Kratsbodavägen 50A,2200000.0,27.0,1.5,2.0,2700.0,81481.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,61813.373118133735,0.05555555555555555,0,bromma,mariehäll,5425907.446153847,,-0.36492890995260663
"Finn Malmgrens Väg 20, 1 tr",2195000.0,38.0,1.0,1.0,3801.0,57763.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,69987.17948717948,0.02631578947368421,0,"hammarbyhöjden, johanneshov",central,5425907.446153847,,-0.36492890995260663
Spångavägen 28 2tr,2295000.0,56.0,2.0,2.0,5258.0,40982.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,49392.52336448598,0.03571428571428571,0,bromma,riksby,5425907.446153847,,-0.36492890995260663
"Liljeholmsvägen 12, vån 2",5195000.0,80.0,3.0,2.0,5168.0,64938.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,73600.6753904601,0.0375,0,liljeholmen,central,5425907.446153847,,-0.36492890995260663
Hakeskyttvägen 17,2150000.0,54.0,2.0,3.0,4249.0,39815.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,59948.78361075544,0.037037037037037035,0,älvsjö,central,5425907.446153847,,-0.36492890995260663
Bandhagsplan 11,1495000.0,19.5,1.0,7.0,1903.0,76667.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,40641.263940520446,0.05128205128205128,0,bandhagen,central,5425907.446153847,,-0.36492890995260663
Snoilskyvägen 38a,4195000.0,55.0,2.0,1.0,3689.0,76273.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,106695.5643549364,0.03636363636363636,0,kungsholmen,central,5425907.446153847,,-0.36492890995260663
VIRKESVÄGEN 9 E,7695000.0,100.0,4.0,2.0,5705.0,76950.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,81976.21674635283,0.04,0,hammarby sjöstad,central,5425907.446153847,,-0.36492890995260663
"HELSINGFORSGATAN 21, BV",1495000.0,51.0,2.0,1.0,4132.0,29314.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,27736.7360644728,0.0392156862745098,0,akalla,central,5425907.446153847,,-0.36492890995260663
"Idungatan 10, 2tr",3150000.0,29.0,1.0,2.0,2634.0,108621.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,117447.03452345825,0.034482758620689655,0,vasastan,central,5425907.446153847,,-0.36492890995260663
Trollesundsvägen 50,2395000.0,81.5,3.0,1.0,7173.0,29387.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,40641.263940520446,0.03680981595092025,0,bandhagen,central,5425907.446153847,,-0.36492890995260663
Bältgatan 1,19900000.0,247.0,6.0,0.0,9418.0,80567.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,139209.15807716866,0.024291497975708502,0,östermalm,central,5425907.446153847,,-0.36492890995260663
Rosterigränd 3,8995000.0,98.0,4.0,1.0,6896.0,91786.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,73600.6753904601,0.04081632653061224,0,liljeholmen,central,5425907.446153847,,-0.36492890995260663
Inteckningsvägen 21,2795000.0,51.0,2.0,2.0,3267.0,54804.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,59915.33396048918,0.0392156862745098,0,hägerstensåsen,central,5425907.446153847,,-0.36492890995260663
Arvikagatan 31,3695000.0,108.0,4.0,2.0,5938.0,34213.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,46701.76192522561,0.037037037037037035,0,farsta,central,5425907.446153847,,-0.36492890995260663
"Långholmsgatan 16, 6 tr",11500000.0,104.0,3.0,6.0,7098.0,110577.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,100883.04295325169,0.028846153846153848,0,södermalm,central,5425907.446153847,,-0.36492890995260663
Fyrspannsgatan 172,2550000.0,51.5,2.0,7.0,4004.0,49515.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,38054.982817869415,0.038834951456310676,0,hässelby strand,central,5425907.446153847,,-0.36492890995260663
Hammarby Allé 61,6290000.0,79.5,4.0,6.0,5975.0,79119.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,81976.21674635283,0.050314465408805034,0,hammarby sjöstad,central,5425907.446153847,,-0.36492890995260663
