link,exact_address,price,size,rooms,floor,monthly_fee,price_per_sqm,has_elevator,has_balcony,latitude,longitude,date,main_neighborhood,sub_neighborhood,year,month,season,rooms_per_sqm,is_central,seasonal_price_trend,price_change_pct,monthly_price_change,location_avg_price_per_sqm,location_avg_price_per_sqm_sub,months_since_sale,predicted_price
https://www.hemnet.se/bostad/lagenhet-1rum-midsommarkransen-telefonplan-stockholms-kommun-kransbindarvagen-37-21406503,Kransbindarvägen 37,2295000,35.0,1.0,1,3206.0,65571.42857142857,False,False,,,2024-09-22 15:35:01.568814,midsommarkransen,telefonplan,2024,9,4,0.02857142857142857,0,77524.84182798317,,0.9067489730567821,71274.70464202076,68127.93594352162,0.0328515111695138,2354050.663202381
"https://www.hemnet.se/bostad/lagenhet-2rum-midsommarkransen-stockholms-kommun-midsommargrand-2,-2-tr-21407643",Midsommargränd 2,4295000,56.0,2.0,2,3106.0,76696.42857142857,True,True,,,2024-09-06 15:35:01.568814,midsommarkransen,central,2024,9,4,0.03571428571428571,0,77524.84182798317,,0.9067489730567821,71274.70464202076,76758.71351259395,0.5584756898817346,4319496.024730158
https://www.hemnet.se/bostad/lagenhet-2rum-sodermalm-stockholms-kommun-brannkyrkagatan-83-21409696,Brännkyrkagatan 83,3195000,36.0,2.0,3,2122.0,88750.0,True,False,,,2024-09-12 15:35:01.568814,södermalm,central,2024,9,4,0.05555555555555555,0,77524.84182798317,,0.9067489730567821,94305.73479728837,76758.71351259395,0.36136662286465177,3169575.4140476203
"https://www.hemnet.se/bostad/lagenhet-2rum-midsommarkransen-telefonplan-stockholms-kommun-kransbindarvagen-9,-van-1-21409700",Kransbindarvägen 9,2495000,35.0,2.0,1,3206.0,71285.71428571429,False,False,,,2024-09-13 15:35:01.568814,midsommarkransen,telefonplan,2024,9,4,0.05714285714285714,0,77524.84182798317,,0.9067489730567821,71274.70464202076,68127.93594352162,0.328515111695138,2668654.282329365
"https://www.hemnet.se/bostad/lagenhet-3rum-skarpnack-stockholms-kommun-segelflygsgatan-10,-1tr-21409856",Segelflygsgatan 10,2375000,64.7,3.0,1,5104.0,36707.88253477589,True,True,,,2024-09-16 15:35:01.568814,skarpnäck,central,2024,9,4,0.0463678516228748,0,77524.84182798317,,0.9067489730567821,33958.98148353693,76758.71351259395,0.22996057818659657,2540494.96306746
https://www.hemnet.se/bostad/lagenhet-2rum-mariehall-stockholms-kommun-kratsbodavagen-50b-21380821,Kratsbodavägen 50b,2795000,43.0,2.0,1,4147.0,65000.0,True,False,,,2024-08-26 15:35:01.568814,mariehäll,central,2024,8,3,0.046511627906976744,0,77036.65097520345,,-0.46946677415226534,67403.12664332917,76758.71351259395,0.9198423127463863,2811687.972587302
https://www.hemnet.se/bostad/lagenhet-6rum-kungsholmen-stora-essingen-stockholms-kommun-stenkullavagen-50-e-21409409,Stenkullavägen 50 E,13495000,154.5,6.0,1,9257.0,87346.2783171521,False,True,,,2024-09-04 15:35:01.568814,kungsholmen,stora essingen,2024,9,4,0.038834951456310676,0,77524.84182798317,,0.9067489730567821,95400.3342479712,79108.64992380606,0.6241787122207622,9445375.419833334
"https://www.hemnet.se/bostad/lagenhet-1,5rum-kungsholmen-stora-essingen-stockholms-kommun-bergsmarksvagen-8-van-3-5-21409876",Bergsmarksvägen 8 vån 3/5,2895000,37.0,1.5,3,2135.0,78243.24324324324,False,True,,,2024-09-12 15:35:01.568814,kungsholmen,stora essingen,2024,9,4,0.04054054054054054,0,77524.84182798317,,0.9067489730567821,95400.3342479712,79108.64992380606,0.36136662286465177,2968273.049944445
https://www.hemnet.se/bostad/lagenhet-2rum-stora-mossen-stockholms-kommun-mossvagen-1-21409916,Mossvägen 1,2995000,51.0,2.0,2,4768.0,58725.490196078434,False,False,,,2024-08-24 15:35:01.568814,stora mossen,central,2024,8,3,0.0392156862745098,0,77036.65097520345,,-0.46946677415226534,68802.86206896552,76758.71351259395,0.9855453350854139,3174098.336873016
https://www.hemnet.se/bostad/lagenhet-2rum-nedre-kungsholmen-stockholms-kommun-karlsviksgatan-7-21409891,Karlsviksgatan 7,4595000,46.0,2.0,2,3032.0,99891.30434782608,True,False,,,2024-09-10 15:35:01.568814,nedre kungsholmen,central,2024,9,4,0.043478260869565216,0,77524.84182798317,,0.9067489730567821,105343.87090859083,76758.71351259395,0.42706964520367935,4535467.843083334
https://www.hemnet.se/bostad/lagenhet-1rum-kungsholmen-stockholms-kommun-kronobergsgatan-20-21409922,Kronobergsgatan 20,2495000,18.0,1.0,2,1758.0,138611.11111111112,True,False,,,2024-08-24 15:35:01.568814,kungsholmen,central,2024,8,3,0.05555555555555555,0,77036.65097520345,,-0.46946677415226534,95400.3342479712,76758.71351259395,0.9855453350854139,2492001.690880953
https://www.hemnet.se/bostad/lagenhet-2rum-fridhemsplan-stockholms-kommun-industrigatan-7a-21409924,Industrigatan 7A,5995000,57.0,2.0,6,4512.0,105175.43859649122,True,True,,,2024-09-17 15:35:01.568814,fridhemsplan,central,2024,9,4,0.03508771929824561,0,77524.84182798317,,0.9067489730567821,95897.71265509631,76758.71351259395,0.19710906701708278,5948897.548230157
https://www.hemnet.se/bostad/lagenhet-1rum-hagerstensasen-stockholms-kommun-bokbindarvagen-78-21409945,Bokbindarvägen 78,1795000,24.0,1.0,1,2796.0,74791.66666666667,True,False,,,2024-09-23 15:35:01.568814,hägerstensåsen,central,2024,9,4,0.041666666666666664,0,77524.84182798317,,0.9067489730567821,56764.670632470625,76758.71351259395,0.0,1863259.459940476
"https://www.hemnet.se/bostad/lagenhet-2rum-husby-stockholms-kommun-stavangergatan-46,-van-4-6-21409850",STAVANGERGATAN 46,1495000,65.5,2.0,4,5273.0,22824.42748091603,True,True,,,2024-08-27 15:35:01.568814,husby,central,2024,8,3,0.030534351145038167,0,77036.65097520345,,-0.46946677415226534,23206.023624401914,76758.71351259395,0.8869908015768725,1558706.2147619044
https://www.hemnet.se/bostad/lagenhet-4rum-vasastan-hagastaden-stockholms-kommun-hagaesplanaden-80-21409936,Hagaesplanaden 80,8400000,84.0,4.0,11,5029.0,100000.0,True,True,,,2024-09-03 15:35:01.568814,vasastan,hagastaden,2024,9,4,0.047619047619047616,0,77524.84182798317,,0.9067489730567821,110199.03490104647,104073.38693040823,0.657030223390276,8744044.05152381
https://www.hemnet.se/bostad/lagenhet-3rum-stockholms-kommun-drottninghusgrand-2-21409978,Drottninghusgränd 2,10950000,85.0,3.0,3,4044.0,128823.5294117647,True,True,,,2024-08-29 15:35:01.568814,stockholm,central,2024,8,3,0.03529411764705882,0,77036.65097520345,,-0.46946677415226534,104033.2312831002,76758.71351259395,0.8212877792378449,11057784.056642858
https://www.hemnet.se/bostad/lagenhet-1rum-bandhagen-hogdalen-stockholms-kommun-skebokvarnsvagen-376-18095058,Skebokvarnsvägen 376,1500000,33.0,1.0,5,2830.0,45454.545454545456,True,True,,,2024-09-05 15:35:01.568814,bandhagen,högdalen,2024,9,4,0.030303030303030304,0,77524.84182798317,,0.9067489730567821,37659.75264947196,38710.29570226012,0.5913272010512484,1593978.0613333338
"https://www.hemnet.se/bostad/lagenhet-3rum-hokmossen-telefonplan-stockholms-kommun-hokmossevagen-50,-3-tr-21400800",Hökmossevägen 50,2795000,54.0,3.0,3,3770.0,51759.25925925926,False,True,,,2024-09-21 15:35:01.568814,hökmossen,telefonplan,2024,9,4,0.05555555555555555,0,77524.84182798317,,0.9067489730567821,52719.63372908796,68127.93594352162,0.0657030223390276,2873410.5399264074
https://www.hemnet.se/bostad/lagenhet-2rum-ornsberg-hagersten-stockholms-kommun-gosta-ekmans-vag-15-20549171,Gösta Ekmans väg 15,3495000,65.0,2.0,1,3962.0,53769.230769230766,True,True,,,2024-08-25 15:35:01.568814,örnsberg,hägersten,2024,8,3,0.03076923076923077,0,77036.65097520345,,-0.46946677415226534,71053.75899728997,72915.72631387525,0.9526938239159001,3486652.0538095236
"https://www.hemnet.se/bostad/lagenhet-1rum-kungsholmen-stockholms-kommun-lindhagensterrassen-19,-van-11-21409863",Lindhagensterrassen 19,3150000,39.0,1.0,11,2229.0,80769.23076923077,True,True,,,2024-09-16 15:35:01.568814,kungsholmen,central,2024,9,4,0.02564102564102564,0,77524.84182798317,,0.9067489730567821,95400.3342479712,76758.71351259395,0.22996057818659657,3131720.902011906
https://www.hemnet.se/bostad/lagenhet-2rum-ostermalm-gardet-stockholms-kommun-furusundsgatan-12-21409920,Furusundsgatan 12,4195000,40.0,2.0,3,2158.0,104875.0,True,True,,,2024-08-24 15:35:01.568814,östermalm,gärdet,2024,8,3,0.05,0,77036.65097520345,,-0.46946677415226534,124571.30769854224,101206.8506449321,0.9855453350854139,4132658.2643571435
"https://www.hemnet.se/bostad/lagenhet-2rum-hagerstensasen-stockholms-kommun-forskottsvagen-2,-2tr-21409914",Förskottsvägen 2,2995000,55.0,2.0,2,4515.0,54454.545454545456,False,True,,,2024-09-05 15:35:01.568814,hägerstensåsen,central,2024,9,4,0.03636363636363636,0,77524.84182798317,,0.9067489730567821,56764.670632470625,76758.71351259395,0.5913272010512484,2976977.157214286
https://www.hemnet.se/bostad/lagenhet-2rum-aspudden-stockholms-kommun-olof-skotkonungs-vag-2-21369754,Olof skötkonungs väg 2,3495000,51.0,2.0,1,3874.0,68529.41176470589,False,False,,,2024-09-01 15:35:01.568814,aspudden,central,2024,9,4,0.0392156862745098,0,77524.84182798317,,0.9067489730567821,74218.92926427184,76758.71351259395,0.7227332457293035,3497367.0188095234
https://www.hemnet.se/bostad/lagenhet-3rum-maria-stockholms-kommun-repslagargatan-18-21408406,Repslagargatan 18,6495000,74.5,3.0,1,4852.0,87181.20805369127,True,True,,,2024-09-21 15:35:01.568814,maria,central,2024,9,4,0.040268456375838924,0,77524.84182798317,,0.9067489730567821,104777.38771446078,76758.71351259395,0.0657030223390276,6534004.587714286
"https://www.hemnet.se/bostad/lagenhet-1rum-vasastan-sibirien-stockholms-kommun-dobelnsgatan-89,-5tr-21409963",Döbelnsgatan 89,3595000,39.0,1.0,5,1173.0,92179.48717948717,True,False,,,2024-08-28 15:35:01.568814,vasastan,sibirien,2024,8,3,0.02564102564102564,0,77036.65097520345,,-0.46946677415226534,110199.03490104647,100546.00321454472,0.8541392904073587,3559567.920595238
"https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-stockholms-kommun-karlbergsvagen-11a,-4tr-21409964",Karlbergsvägen 11A,6995000,72.0,2.0,4,3630.0,97152.77777777778,False,True,,,2024-09-21 15:35:01.568814,vasastan,central,2024,9,4,0.027777777777777776,0,77524.84182798317,,0.9067489730567821,110199.03490104647,76758.71351259395,0.0657030223390276,7089163.295432539
https://www.hemnet.se/bostad/lagenhet-2rum-ostermalm-stockholms-kommun-tyskbagargatan-5-21409980,Tyskbagargatan 5,6995000,57.0,2.0,0,2375.0,122719.29824561403,True,False,,,2024-08-24 15:35:01.568814,östermalm,central,2024,8,3,0.03508771929824561,0,77036.65097520345,,-0.46946677415226534,124571.30769854224,76758.71351259395,0.9855453350854139,7104838.492214287
https://www.hemnet.se/bostad/lagenhet-2rum-aspudden-stockholms-kommun-sigfridsvagen-13-21409807,Sigfridsvägen 13,3995000,54.0,2.0,1,3512.0,73981.48148148147,False,True,,,2024-09-19 15:35:01.568814,aspudden,central,2024,9,4,0.037037037037037035,0,77524.84182798317,,0.9067489730567821,74218.92926427184,76758.71351259395,0.1314060446780552,4064953.78077381
https://www.hemnet.se/bostad/lagenhet-3rum-telefonplan-stockholms-kommun-mobilgatan-1a-19103016,Mobilgatan 1A,5350000,66.0,3.0,1,4889.0,81060.60606060606,True,True,,,2024-08-25 15:35:01.568814,telefonplan,central,2024,8,3,0.045454545454545456,0,77036.65097520345,,-0.46946677415226534,65724.27095112111,76758.71351259395,0.9526938239159001,5334123.532896826
https://www.hemnet.se/bostad/lagenhet-1rum-telefonplan-stockholms-kommun-mobilgatan-3f-21337143,Mobilgatan 3F,3150000,37.0,1.0,1,3053.0,85135.13513513513,True,True,,,2024-09-12 15:35:01.568814,telefonplan,central,2024,9,4,0.02702702702702703,0,77524.84182798317,,0.9067489730567821,65724.27095112111,76758.71351259395,0.36136662286465177,3233182.3447619053
"https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-stockholms-kommun-karlbergsvagen-25c,-2-tr-og-21409967",Karlbergsvägen 25C,3795000,29.0,2.0,2,1304.0,130862.06896551725,False,True,,,2024-09-01 15:35:01.568814,vasastan,central,2024,9,4,0.06896551724137931,0,77524.84182798317,,0.9067489730567821,110199.03490104647,76758.71351259395,0.7227332457293035,3589547.260376984
https://www.hemnet.se/bostad/lagenhet-3rum-skondal-stockholms-kommun-kubbegatan-13-21409975,Kubbegatan 13,2950000,69.0,3.0,3,4046.0,42753.6231884058,False,False,,,2024-08-27 15:35:01.568814,sköndal,central,2024,8,3,0.043478260869565216,0,77036.65097520345,,-0.46946677415226534,42292.13454601073,76758.71351259395,0.8869908015768725,2925223.3162857145
https://www.hemnet.se/bostad/lagenhet-2rum-fredhall-stockholms-kommun-stagneliusvagen-38-21409947,Stagneliusvägen 38,3495000,44.0,2.0,4,3027.0,79431.81818181818,True,True,,,2024-08-26 15:35:01.568814,fredhäll,central,2024,8,3,0.045454545454545456,0,77036.65097520345,,-0.46946677415226534,85899.39080853589,76758.71351259395,0.9198423127463863,3426363.397059524
"https://www.hemnet.se/bostad/lagenhet-3rum-thorildsplan-stockholms-kommun-kristinebergsvagen-12,-4-tr-21409887",Kristinebergsvägen 12,5795000,78.0,3.0,4,3683.0,74294.8717948718,True,True,,,2024-09-17 15:35:01.568814,thorildsplan,central,2024,9,4,0.038461538461538464,0,77524.84182798317,,0.9067489730567821,92190.45333333334,76758.71351259395,0.19710906701708278,5856439.088607141
https://www.hemnet.se/bostad/lagenhet-1rum-sodermalm-katarina-stockholms-kommun-ringvagen-155a-21409796,Ringvägen 155A,1995000,27.0,1.0,4,1897.0,73888.88888888889,True,False,,,2024-08-28 15:35:01.568814,södermalm katarina,central,2024,8,3,0.037037037037037035,0,77036.65097520345,,-0.46946677415226534,104935.72057185713,76758.71351259395,0.8541392904073587,2175152.9566666665
https://www.hemnet.se/bostad/lagenhet-4rum-bromma-stora-mossen-stockholms-kommun-enhorningsgrand-18-21409858,Enhörningsgränd 18,6950000,106.0,4.0,2,9459.0,65566.03773584905,True,True,,,2024-09-18 15:35:01.568814,bromma stora mossen,central,2024,9,4,0.03773584905660377,0,77524.84182798317,,0.9067489730567821,,76758.71351259395,0.164257555847569,7081015.129460318
"https://www.hemnet.se/bostad/lagenhet-2rum-sodermalm-stockholms-kommun-hallandsgatan-24,-4-tr-21409836",Hallandsgatan 24,3750000,47.0,2.0,4,2818.0,79787.23404255319,True,False,,,2024-09-22 15:35:01.568814,södermalm,central,2024,9,4,0.0425531914893617,0,77524.84182798317,,0.9067489730567821,94305.73479728837,76758.71351259395,0.0328515111695138,3764004.9938333337
https://www.hemnet.se/bostad/lagenhet-1rum-mariehall-stockholms-kommun-adolfsbergsvagen-12-20471015,Adolfsbergsvägen 12,1595000,20.0,1.0,2,2285.0,79750.0,False,False,,,2024-08-26 15:35:01.568814,mariehäll,central,2024,8,3,0.05,0,77036.65097520345,,-0.46946677415226534,67403.12664332917,76758.71351259395,0.9198423127463863,1969105.056714285
https://www.hemnet.se/bostad/lagenhet-1rum-telefonplan-midsommarkransen-stockholms-kommun-diavoxvagen-32-21286839,Diavoxvägen 32,2040000,24.0,1.0,4,2151.0,85000.0,True,True,,,2024-09-19 15:35:01.568814,telefonplan,midsommarkransen,2024,9,4,0.041666666666666664,0,77524.84182798317,,0.9067489730567821,65724.27095112111,71083.33871210349,0.1314060446780552,2039687.0323333335
"https://www.hemnet.se/bostad/lagenhet-1,5rum-telefonplan-midsommarkransen-stockholms-kommun-diavoxvagen-32-21286826",Diavoxvägen 32,2600000,32.0,1.5,4,2868.0,81250.0,True,True,,,2024-08-25 15:35:01.568814,telefonplan,midsommarkransen,2024,8,3,0.046875,0,77036.65097520345,,-0.46946677415226534,65724.27095112111,71083.33871210349,0.9526938239159001,2585342.8362023816
https://www.hemnet.se/bostad/lagenhet-2rum-satra-stockholms-kommun-eksatravagen-414-21310106,Eksätravägen 414,1995000,54.0,2.0,3,3733.0,36944.444444444445,True,True,,,2024-09-16 15:35:01.568814,sätra,central,2024,9,4,0.037037037037037035,0,77524.84182798317,,0.9067489730567821,33814.71670641379,76758.71351259395,0.22996057818659657,1873972.6116865075
https://www.hemnet.se/bostad/lagenhet-3rum-skarholmen-stockholms-kommun-ekholmsvagen-303-18135415,Ekholmsvägen 303,2095000,63.0,3.0,1,4283.0,33253.968253968254,True,False,,,2024-08-30 15:35:01.568814,skärholmen,central,2024,8,3,0.047619047619047616,0,77036.65097520345,,-0.46946677415226534,30557.158789175865,76758.71351259395,0.7884362680683311,2113265.871027777
https://www.hemnet.se/bostad/lagenhet-2rum-bredang-malarhojden-stockholms-kommun-algrytevagen-53-21320227,Ålgrytevägen 53,2395000,55.0,2.0,1,3494.0,43545.454545454544,True,True,,,2024-09-11 15:35:01.568814,bredäng,mälarhöjden,2024,9,4,0.03636363636363636,0,77524.84182798317,,0.9067489730567821,38767.91092288872,57982.281206971675,0.39421813403416556,2334857.6318051945
https://www.hemnet.se/bostad/lagenhet-2rum-midsommarkransen-stockholms-kommun-diavoxvagen-32-21324523,Diavoxvägen 32,2790000,34.0,2.0,2,3047.0,82058.82352941176,True,True,,,2024-09-06 15:35:01.568814,midsommarkransen,central,2024,9,4,0.058823529411764705,0,77524.84182798317,,0.9067489730567821,71274.70464202076,76758.71351259395,0.5584756898817346,2777884.0772619043
https://www.hemnet.se/bostad/lagenhet-2rum-midsommarkransen-stockholms-kommun-diavoxvagen-32-21324529,Diavoxvägen 32,2890000,34.0,2.0,2,3047.0,85000.0,True,True,,,2024-09-22 15:35:01.568814,midsommarkransen,central,2024,9,4,0.058823529411764705,0,77524.84182798317,,0.9067489730567821,71274.70464202076,76758.71351259395,0.0328515111695138,2871950.077142858
https://www.hemnet.se/bostad/lagenhet-1rum-kungsholmen-stockholms-kommun-alstromergatan-49-21333467,Alströmergatan 49,2630000,20.0,1.0,0,1619.0,131500.0,True,True,,,2024-09-20 15:35:01.568814,kungsholmen,central,2024,9,4,0.05,0,77524.84182798317,,0.9067489730567821,95400.3342479712,76758.71351259395,0.09855453350854139,2507047.8599761906
https://www.hemnet.se/bostad/lagenhet-4rum-skarholmen-stockholms-kommun-ekholmsvagen-250c-21337815,Ekholmsvägen 250C,1995000,86.5,4.0,4,6299.0,23063.583815028902,True,True,,,2024-09-01 15:35:01.568814,skärholmen,central,2024,9,4,0.046242774566473986,0,77524.84182798317,,0.9067489730567821,30557.158789175865,76758.71351259395,0.7227332457293035,2090305.6490714287
https://www.hemnet.se/bostad/lagenhet-6rum-vasastan-stockholms-kommun-odengatan-22-21355036,Odengatan 22,21900000,200.0,6.0,1,4582.0,109500.0,True,True,,,2024-09-17 15:35:01.568814,vasastan,central,2024,9,4,0.03,0,77524.84182798317,,0.9067489730567821,110199.03490104647,76758.71351259395,0.19710906701708278,12686898.057869049
"https://www.hemnet.se/bostad/lagenhet-3rum-mariehall-stockholms-kommun-kratsbodavagen-44c,-bv-21361592",Kratsbodavägen 44c,4890000,78.0,3.0,1,4750.0,62692.307692307695,True,False,,,2024-09-03 15:35:01.568814,mariehäll,central,2024,9,4,0.038461538461538464,0,77524.84182798317,,0.9067489730567821,67403.12664332917,76758.71351259395,0.657030223390276,4887410.405880951
"https://www.hemnet.se/bostad/lagenhet-4rum-bromma-annedal-stockholms-kommun-tummelisas-gata-4,-van-5-5-21375286",Tummelisas gata 4,5295000,94.0,4.0,5,6937.0,56329.78723404255,True,True,,,2024-09-12 15:35:01.568814,bromma,annedal,2024,9,4,0.0425531914893617,0,77524.84182798317,,0.9067489730567821,59633.26547636321,52801.6786596094,0.36136662286465177,5579116.5247142855
https://www.hemnet.se/bostad/lagenhet-1rum-norra-djurgardsstaden-stockholms-kommun-jaktgatan-9-21378150,Jaktgatan 9,3395000,39.0,1.0,1,2878.0,87051.28205128205,True,False,,,2024-09-04 15:35:01.568814,norra djurgårdsstaden,central,2024,9,4,0.02564102564102564,0,77524.84182798317,,0.9067489730567821,97985.06451027769,76758.71351259395,0.6241787122207622,3421974.9332500007
"https://www.hemnet.se/bostad/lagenhet-3,5rum-norrmalm-vasastan-stockholms-kommun-kammakargatan-50-21381374",Kammakargatan 50,9995000,80.0,3.5,5,7471.0,124937.5,True,True,,,2024-09-02 15:35:01.568814,norrmalm,vasastan,2024,9,4,0.04375,0,77524.84182798317,,0.9067489730567821,102904.04664182465,112752.06703111522,0.6898817345597897,9752287.552357143
https://www.hemnet.se/bostad/lagenhet-3rum-hammarbyhojden-stockholms-kommun-astorpsringen-19-21382730,Åstorpsringen 19,3995000,69.0,3.0,2,5145.0,57898.55072463768,True,True,,,2024-08-30 15:35:01.568814,hammarbyhöjden,central,2024,8,3,0.043478260869565216,0,77036.65097520345,,-0.46946677415226534,63025.15950300533,76758.71351259395,0.7884362680683311,3959577.8088730155
"https://www.hemnet.se/bostad/lagenhet-4rum-midsommarkransen-telefonplan-stockholms-kommun-responsgatan-14,-etage-21382762",Responsgatan 14,4995000,46.0,4.0,0,5486.0,108586.95652173914,True,False,,,2024-09-02 15:35:01.568814,midsommarkransen,telefonplan,2024,9,4,0.08695652173913043,0,77524.84182798317,,0.9067489730567821,71274.70464202076,68127.93594352162,0.6898817345597897,4591406.010023809
https://www.hemnet.se/bostad/lagenhet-2rum-hammarby-sjostad-stockholms-kommun-jan-inghes-torg-32-21386113,Jan Inghes torg 32,5995000,69.0,2.0,3,4707.0,86884.0579710145,True,True,,,2024-08-26 15:35:01.568814,hammarby sjöstad,central,2024,8,3,0.028985507246376812,0,77036.65097520345,,-0.46946677415226534,78937.30655140633,76758.71351259395,0.9198423127463863,5936101.323178573
"https://www.hemnet.se/bostad/lagenhet-4rum-vasastan-birkastan-stockholms-kommun-sankt-eriksgatan-83,-3-tr-21378965",Sankt Eriksgatan 83,10995000,114.0,4.0,3,7950.0,96447.36842105263,True,True,,,2024-09-09 15:35:01.568814,vasastan birkastan,central,2024,9,4,0.03508771929824561,0,77524.84182798317,,0.9067489730567821,103287.78252746882,76758.71351259395,0.45992115637319314,10764088.189297618
https://www.hemnet.se/bostad/lagenhet-4rum-sodermalm-stockholms-kommun-gotgatan-99-21388636,Götgatan 99,10995000,112.0,4.0,6,4079.0,98169.64285714286,True,False,,,2024-09-20 15:35:01.568814,södermalm,central,2024,9,4,0.03571428571428571,0,77524.84182798317,,0.9067489730567821,94305.73479728837,76758.71351259395,0.09855453350854139,11089771.930869048
"https://www.hemnet.se/bostad/lagenhet-3rum-vallingby-parkstad-racksta-stockholms-kommun-jamtlandsgatan-99,-van-7-13076-1606-21399343",Jämtlandsgatan 99,2895000,65.0,3.0,7,4529.0,44538.46153846154,True,True,,,2024-09-17 15:35:01.568814,vällingby parkstad,råcksta,2024,9,4,0.046153846153846156,0,77524.84182798317,,0.9067489730567821,48696.25183784469,43922.148790118285,0.19710906701708278,2954993.340654761
https://www.hemnet.se/bostad/lagenhet-1rum-alvsjo-stockholms-kommun-johan-skyttes-vag-214c-21399551,Johan Skyttes Väg 214c,2450000,33.0,1.0,1,2187.0,74242.42424242424,True,True,,,2024-09-22 15:35:01.568814,älvsjö,central,2024,9,4,0.030303030303030304,0,77524.84182798317,,0.9067489730567821,58267.68997488866,76758.71351259395,0.0328515111695138,2461294.2606904763
"https://www.hemnet.se/bostad/lagenhet-3rum-vallingby-racksta-stockholms-kommun-multragatan-23,-1-tr-21399794",Multrågatan 23,1995000,73.2,3.0,1,5933.0,27254.09836065574,True,True,,,2024-08-26 15:35:01.568814,vällingby råcksta,central,2024,8,3,0.040983606557377046,0,77036.65097520345,,-0.46946677415226534,,76758.71351259395,0.9198423127463863,2730099.9566071425
https://www.hemnet.se/bostad/lagenhet-2rum-midsommarkransen-stockholms-kommun-midsommarvagen-19-21400593,Midsommarvägen 19,3150000,44.0,2.0,4,3610.0,71590.90909090909,False,True,,,2024-09-23 15:35:01.568814,midsommarkransen,central,2024,9,4,0.045454545454545456,0,77524.84182798317,,0.9067489730567821,71274.70464202076,76758.71351259395,0.0,3245338.054535714
https://www.hemnet.se/bostad/lagenhet-1rum-rinkebyterassen-stockholms-kommun-hjulstavagen-92-21401853,Hjulstavägen 92,995000,23.0,1.0,4,3474.0,43260.86956521739,True,True,,,2024-09-18 15:35:01.568814,rinkebyterassen,central,2024,9,4,0.043478260869565216,0,77524.84182798317,,0.9067489730567821,,76758.71351259395,0.164257555847569,1620176.087738096
https://www.hemnet.se/bostad/lagenhet-2rum-liljeholmskajen-stockholms-kommun-sjoviksvagen-76-21403234,Sjöviksvägen 76,3495000,47.0,2.0,1,3621.0,74361.70212765958,True,True,,,2024-09-16 15:35:01.568814,liljeholmskajen,central,2024,9,4,0.0425531914893617,0,77524.84182798317,,0.9067489730567821,73634.79327032994,76758.71351259395,0.22996057818659657,3690114.54102381
https://www.hemnet.se/bostad/lagenhet-3rum-vasastan-stockholms-kommun-vasterasgatan-7-21406048,Västeråsgatan 7,10995000,67.0,3.0,5,3810.0,164104.4776119403,True,True,,,2024-09-04 15:35:01.568814,vasastan,central,2024,9,4,0.04477611940298507,0,77524.84182798317,,0.9067489730567821,110199.03490104647,76758.71351259395,0.6241787122207622,8697189.165690476
https://www.hemnet.se/bostad/lagenhet-3rum-traneberg-stockholms-kommun-faltspatvagen-3-van-3-3-21400418,Fältspatvägen 3 Vån 3/3,3595000,54.0,3.0,3,3565.0,66574.07407407407,False,True,,,2024-09-07 15:35:01.568814,traneberg,central,2024,9,4,0.05555555555555555,0,77524.84182798317,,0.9067489730567821,58014.937118768015,76758.71351259395,0.5256241787122208,3520596.0220238105
"https://www.hemnet.se/bostad/lagenhet-2rum-sodermalm-mariatorget-stockholms-kommun-timmermansgatan-37,-2tr-21407638",Timmermansgatan 37,3450000,35.0,2.0,2,2010.0,98571.42857142857,True,False,,,2024-09-08 15:35:01.568814,södermalm,mariatorget,2024,9,4,0.05714285714285714,0,77524.84182798317,,0.9067489730567821,94305.73479728837,98226.31036965984,0.49277266754270693,3500501.3010555548
"https://www.hemnet.se/bostad/lagenhet-1rum-sodermalm-mariatorget-stockholms-kommun-swedenborgsgatan-6,-4-tr-21407298",Swedenborgsgatan 6,3250000,32.0,1.0,4,933.0,101562.5,False,True,,,2024-08-28 15:35:01.568814,södermalm,mariatorget,2024,8,3,0.03125,0,77036.65097520345,,-0.46946677415226534,94305.73479728837,98226.31036965984,0.8541392904073587,3250681.142948053
https://www.hemnet.se/bostad/lagenhet-2rum-brommaplan-stockholms-kommun-spangavagen-42a-21408258,Spångavägen 42a,1995000,42.0,2.0,2,4809.0,47500.0,False,True,,,2024-09-21 15:35:01.568814,brommaplan,central,2024,9,4,0.047619047619047616,0,77524.84182798317,,0.9067489730567821,,76758.71351259395,0.0657030223390276,2235851.8010952384
https://www.hemnet.se/bostad/lagenhet-3rum-arsta-stockholms-kommun-arstavagen-28-21408316,Årstavägen 28,3995000,63.0,3.0,1,3498.0,63412.69841269841,True,False,,,2024-09-01 15:35:01.568814,årsta,central,2024,9,4,0.047619047619047616,0,77524.84182798317,,0.9067489730567821,56171.60279000774,76758.71351259395,0.7227332457293035,4026143.7321904753
"https://www.hemnet.se/bostad/lagenhet-4rum-vasastan-stockholms-kommun-gavlegatan-4,-2-1-2-tr-21408668",Gävlegatan 4,10500000,96.0,4.0,3,4561.0,109375.0,True,True,,,2024-09-02 15:35:01.568814,vasastan,central,2024,9,4,0.041666666666666664,0,77524.84182798317,,0.9067489730567821,110199.03490104647,76758.71351259395,0.6898817345597897,10510712.967146825
