link,exact_address,price,size,rooms,floor,monthly_fee,price_per_sqm,location,has_elevator,has_balcony,latitude,longitude,date,main_neighborhood,sub_neighborhood,year,month,season,rooms_per_sqm,is_central,months_since_sale,location_avg_price_per_sqm,location_avg_price_per_sqm_sub,price_to_income_ratio,log_size,log_price_per_sqm,log_monthly_fee,seasonal_price_trend,price_change_pct,monthly_price_change,predicted_price,price_delta
https://www.hemnet.se/bostad/lagenhet-2rum-skondal-stockholms-kommun-perstorpsvagen-108-21388088,Perstorpsvägen 108,2195000,35.0,2.0,5,2328.0,62714.28571428572,"Sköndal, Stockholms kommun",True,True,,,2024-09-04 08:49:13.745573,sköndal,central,2024,9,4,0.05714285714285714,0,0.42706964520367935,42292.13454601073,76758.71351259395,51.900903644671835,3.58351893845611,11.046360488205165,7.753194269884341,77524.84182798317,,0.9067489730567821,-2491345.007470865,-213.5009115020895
https://www.hemnet.se/bostad/lagenhet-4rum-hogdalen-stockholms-kommun-skebokvarnsvagen-366-21388383,Skebokvarnsvägen 366,3300000,92.5,4.0,3,8185.0,35675.67567567567,"Högdalen, Stockholms kommun",True,True,,,2024-08-21 08:49:13.745573,högdalen,central,2024,8,3,0.043243243243243246,0,0.8869908015768725,43083.06755250286,76758.71351259395,76.59621720246544,4.537961436294641,10.482252411828517,9.010180657052349,77036.65097520345,,-0.46946677415226534,-3740611.7071888926,-213.35186991481496
https://www.hemnet.se/bostad/lagenhet-2rum-sodermalm-sofo-stockholms-kommun-bjurholmsplan-23a-21388553,Bjurholmsplan 23A,4795000,61.0,2.0,1,4817.0,78606.55737704918,"Södermalm - SoFo, Stockholms kommun",True,False,,,2024-09-02 08:49:13.745573,södermalm,sofo,2024,9,4,0.03278688524590164,0,0.49277266754270693,94305.73479728837,98579.35544416348,50.84526418575632,4.127134385045092,11.27222312363043,8.480114183174816,77524.84182798317,,0.9067489730567821,-5492326.856480818,-214.54279158458434
https://www.hemnet.se/bostad/lagenhet-3rum-arsta-stockholms-kommun-branningevagen-30b-21388872,Bränningevägen 30B,5775000,78.0,3.0,3,4698.0,74038.46153846153,"Årsta, Stockholms kommun",True,True,,,2024-09-04 08:49:13.745573,årsta,central,2024,9,4,0.038461538461538464,0,0.42706964520367935,56171.60279000774,76758.71351259395,102.80995579900568,4.3694478524670215,11.212353494084834,8.455104999102815,77524.84182798317,,0.9067489730567821,-6279044.486027665,-208.7280430480981
"https://www.hemnet.se/bostad/lagenhet-2rum-midsommarkransen-telefonplan-stockholms-kommun-tellusborgsvagen-94,-uteplats-21402739",Tellusborgsvägen 94,2695000,39.0,2.0,1,2798.0,69102.56410256411,"Midsommarkransen / Telefonplan, Stockholms kommun",True,False,,,2024-09-02 08:49:13.745573,midsommarkransen,telefonplan,2024,9,4,0.05128205128205128,0,0.49277266754270693,71274.70464202076,68127.93594352162,37.81145097037882,3.6888794541139363,11.143361587333924,7.937017489515454,77524.84182798317,,0.9067489730567821,-3039839.481263824,-212.79552806173743
https://www.hemnet.se/bostad/lagenhet-2rum-sodermalm-hornstull-stockholms-kommun-heleneborgsgatan-25b-21408963,Heleneborgsgatan 25B,5575000,56.0,2.0,4,3325.0,99553.57142857143,"Södermalm - Hornstull, Stockholms kommun",False,True,,,2024-09-10 08:49:13.745573,södermalm,hornstull,2024,9,4,0.03571428571428571,0,0.22996057818659657,94305.73479728837,96875.2843146493,59.116235210759434,4.04305126783455,11.508461229367908,8.109525659752872,77524.84182798317,,0.9067489730567821,-6298168.606586662,-212.97163419886388
"https://www.hemnet.se/bostad/lagenhet-2rum-kista-stockholms-kommun-sorogatan-13,-1-tr-20310836",Sorögatan 13,1700000,45.0,2.0,2,2864.0,37777.77777777778,"Kista, Stockholms kommun",True,False,,,2024-09-12 08:49:13.745573,kista,central,2024,9,4,0.044444444444444446,0,0.164257555847569,30927.4714275923,76758.71351259395,54.967312926957405,3.828641396489095,10.539502789494021,7.9603236291488395,77524.84182798317,,0.9067489730567821,-1999504.8648319324,-217.6179332254078
https://www.hemnet.se/bostad/lagenhet-1rum-kungsholmen-stora-essingen-stockholms-kommun-flottbrovagen-25-21409952,Flottbrovägen 25,2495000,33.0,1.0,1,1869.0,75606.06060606061,"Kungsholmen- Stora Essingen, Stockholms kommun",False,False,,,2024-08-18 08:49:13.745573,kungsholmen,stora essingen,2024,8,3,0.030303030303030304,0,0.9855453350854139,95400.3342479712,79108.64992380606,26.15294820157361,3.5263605246161616,11.233304952066712,7.533693709848633,77036.65097520345,,-0.46946677415226534,-2842925.4677200587,-213.94490852585406
https://www.hemnet.se/bostad/lagenhet-3rum-gardet-stockholms-kommun-smedsbacksgatan-7-21409946,Smedsbacksgatan 7,8495000,77.0,3.0,8,4833.0,110324.67532467532,"Gärdet, Stockholms kommun",True,True,,,2024-09-08 08:49:13.745573,gärdet,central,2024,9,4,0.03896103896103896,0,0.2956636005256242,101969.7935693269,76758.71351259395,83.30898497136259,4.356708826689592,11.611191955348792,8.483429561263428,77524.84182798317,,0.9067489730567821,-9484159.365825165,-211.64401843231508
"https://www.hemnet.se/bostad/lagenhet-1rum-vasastan-sibirien-stockholms-kommun-roslagsgatan-41,-3tr-21410063",Roslagsgatan 41,3650000,34.0,1.0,3,2521.0,107352.94117647059,"Vasastan - Sibirien, Stockholms kommun",False,False,,,2024-09-04 08:49:13.745573,vasastan,sibirien,2024,9,4,0.029411764705882353,0,0.42706964520367935,110199.03490104647,100546.00321454472,33.12188716786429,3.5553480614894135,11.58388651596762,7.8328075165248645,77524.84182798317,,0.9067489730567821,-4116642.884584539,-212.78473656395994
